===== activity-start intents (ActivityTaskManager / ActivityManager) =====
--------- beginning of system
09-22 20:02:55.658 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.658 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.659 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.659 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.659 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.660 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.661 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.661 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.661 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.661 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.661 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.661 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.662 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.662 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.662 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.662 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.662 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.663 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.663 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.663 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.663 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.663 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.664 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.664 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.664 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.664 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.665 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.665 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.665 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.665 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.665 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.666 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.666 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.666 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.666 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.666 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.667 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.667 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.667 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.668 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.668 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.668 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.668 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.668 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.668 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.668 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.669 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.669 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.669 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.669 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.669 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.670 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.670 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.670 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.670 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.671 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.671 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.671 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.671 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.672 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.672 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.672 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.672 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.672  2997 11787 D BSOHChargingDataCollector: 1 	 BattData addData data : BattData { voltage:4.186, current:0.018, soc:0.87, temperature:35.1, status:2, timestamp:1790128975672, voltage_chg:0.0}
09-22 20:02:55.672  2997 11787 D BSOHChargingDataCollector: performBatteryWork battery com.android.server.bsoh.device.SubBattery@9cd5b78
09-22 20:02:55.673 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.673 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.673 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.673 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.673 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.674 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.674 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.674 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.674 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.674 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.674 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.675 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.675 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.675 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.675 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.676 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.676 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.676 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.676 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.677 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.677 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.678 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.678 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.678 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.679 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.679 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.679 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.680 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.680 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.680 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.680 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.681 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.681 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.682 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.682 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.682 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.682 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.683 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.683 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.683 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.683 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.684 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.684 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.685 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.685 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.685 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.686 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.686 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.686 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.686 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.687 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.687 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.687 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.687 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.688 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.688 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.688 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.688 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.689 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.689 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.689 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.689 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.689 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.689 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.689 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.690 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.690 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.690 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.690 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.690 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.691 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.691 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.691 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.691 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.691 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.692 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.692 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.692 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.692 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.692 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.692 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.693 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.693 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.693  2997 11787 D BSOHChargingDataCollector: 2 	 BattData addData data : BattData { voltage:4.223, current:0.12, soc:0.87, temperature:35.1, status:2, timestamp:1790128975691, voltage_chg:4.239}
09-22 20:02:55.693  2997 11787 D BSOHChargingDataCollector: performBatteryWork--
09-22 20:02:55.693 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.693 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.693 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.693 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.694 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.694 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.694 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.694 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.695 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.695 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.696 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.696 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.696 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.696 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.697 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.697  2143  2158 D HeatmapThread: Updated plugType via uevent: 2
09-22 20:02:55.697 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.697 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.697 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.697 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.698 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.699 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.699 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.700 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.700 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.700 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.701 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.701 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.701 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.701 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.701 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.702 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.702 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.702 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.702 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.702 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.702 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.703 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.703 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.703 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.703 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.703 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.703 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.704 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.704 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.704 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.704  2085  2136 E BatteryDump: !@new_battery_dump : 4194,205,375,550,87,350,311,364,315,0,351,358,315,Charging,NO_CHARGING,Normal,Good,USB,1,Normal,0,0,11400,0x8000,0x10010000,0x0,0,0,0000,0000,00000000,4194,4239,85,120,491,0,871,1000,0,
09-22 20:02:55.704  2105  2105 I seh_thermal_service: getTemperaturesWithType SehTemperatureType: 3
09-22 20:02:55.704 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.704  2997  7129 D [SS]BattFunctions: [sendRemainingChargingTimeChangedIntent]remainingChargingTime:4549 ,mLastRemainingChargingTime:4585
09-22 20:02:55.705  2085  2085 I sehhealth-service: updateLrpSysfs: write: 351
09-22 20:02:55.705 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.705 25882 25897 V Configuration: Updating configuration, locales updated from [] to [es_US]
09-22 20:02:55.707  4858  4858 I AODBatteryManager: updateBatteryData: ACTION_BATTERY_CHANGED: false, isSleepModeChanged:false ,isRemainingTimeChanged: true, isUSBRestriction: false
09-22 20:02:55.708  4858  4858 I ChargingInfoManager: removeMessages: 
09-22 20:02:55.708  4858  4858 W AODAlarmTimer_HIDE_CHARGING_INFO_TIMER: stop : not yet started 
09-22 20:02:55.708  4858  4858 I ChargingInfoManager: updateChargingInfo: newState = AOD ChargingInfo [mState=BATTERY_AND_REMAIN_TIME, mIsCharging=true, mIsPlugged=true, mIsFullyCharged=false, mIsBatteryProtectMode=false, mBetteryLevel=87, mBetteryProtectModeType0, mIsSlowChargingtrue], oldState = AOD ChargingInfo [mState=BATTERY_AND_REMAIN_TIME, mIsCharging=true, mIsPlugged=true, mIsFullyCharged=false, mIsBatteryProtectMode=false, mBetteryLevel=87, mBetteryProtectModeType0, mIsSlowChargingtrue]
09-22 20:02:55.708  4858  4858 I SubLauncher:SubLauncherClockStatusBarController@195137457: updateBatteryVisibility curIsChargingVIProcessing:false isChargingVIProcessing:false isCharging:true batteryVisible:8
09-22 20:02:55.708  4858  4858 D PowerUI : Remaining charging time : 4549
09-22 20:02:55.708  4858  4858 D PowerUI : Charging time is changed, check charging notification
09-22 20:02:55.713  4858  4858 D PowerUI.Notification: showChargingNotice - Battery Level : 87 -> 87, Charging Type : 8 -> 8, Charging Time : 4585 -> 4549, Maximum protection : false -> false, Maximum threshold : 80 -> 80
09-22 20:02:55.716  4858  4858 I NotificationManager: com.android.systemui: notify(2114586824, charging_state, Notification(channel=CHR shortcut=null contentView=null vibrate=null sound=null defaults=0 flags=ONGOING_EVENT|ONLY_ALERT_ONCE color=0x00000000 category=sys groupKey=CHARGING vis=PUBLIC semFlags=0x0 semPriority=0 semMissedCount=0 semScenarioType=0)) as user
09-22 20:02:55.720  2997  7129 W PermissionService: getPermissionFlags: Unknown user -1
09-22 20:02:55.721  2997  7129 W PermissionService: getPermissionFlags: Unknown user -1
09-22 20:02:55.737  2997  3812 D ActivityManager: freezing 21978 com.android.vending
09-22 20:02:55.743  2997  3812 D ActivityManager: freezing 21646 com.android.vending:quick_launch
09-22 20:02:55.746  2997  3812 D ActivityManager: freezing 21676 com.android.vending:instant_app_installer
09-22 20:02:55.748  2997  3812 D ActivityManager: freezing 21379 com.android.vending:background
09-22 20:02:55.752  2997  3812 I UMR     : B|Compact com.android.vending(21978)
09-22 20:02:55.928  2997  2997 I Telecom : SamsungTelecomServiceImpl : isInManagedCall - callingPackage : android / callingUser : UserHandle{0} / hasCrossUserAccess : true
09-22 20:02:55.942  5378  5638 I HoneySpace.NotificationListener: onNotificationPosted com.android.systemui: -1|com.android.systemui|2114586824|charging_state|10054: 0
09-22 20:02:55.943  5378  5638 I HoneySpace.NotificationListener: invalid notification: com.android.systemui UserHandle{-1}: canShowBadge is false
09-22 20:02:55.945  4858  4858 D SubscreenNotificationListCoordinator: onAfterRenderList() isSubScreen = false, pluginLockMode = 0, doNotShowOnCover = false
09-22 20:02:55.945  2997  3812 I UMR     : E|Compact d_rss=-34756KB
09-22 20:02:55.946  4858  4858 I DateTimeView: getTimeFormat
09-22 20:02:55.947  4858  4858 I LockscreenNotificationIconsOnlyController: onNotificationInfoUpdated 0
09-22 20:02:55.948  5378 27950 I HoneySpace.BadgeDataSourceImpl: Get notification count. PK(p='com.hdi.idriving.drivingapp', u=UserHandle{0}) - forceBadgeCount: false, notification listener: 2, badge provider: 0
09-22 20:02:55.948  4858  4858 I AODNotificationManager: updateNotification() 
09-22 20:02:55.948  4858  4858 D PluginAODManager: onNotificationInfoUpdated() 0
09-22 20:02:55.948  4858  4858 I AODNotificationManager: updateVisibleNotifications: 0
09-22 20:02:55.950  8356  8356 D NLService: The notifications buffer size has reached its maximum size of 100 items. Shrinking it in order to satisfy the constraints.
09-22 20:02:55.950  2997  3812 I UMR     : B|Compact com.android.vending:background(21379)
09-22 20:02:55.950  8356  8356 D NLService: Successfully stored the newly arrived notification identified by 2114586824
09-22 20:02:55.952  2997  4510 D InetDiagMessage: Destroyed 0 sockets, proto=IPPROTO_TCP, family=AF_INET, states=14
09-22 20:02:55.954  2997  4510 D InetDiagMessage: Destroyed 1 sockets, proto=IPPROTO_TCP, family=AF_INET6, states=14
09-22 20:02:55.954  2997  4510 D InetDiagMessage: Destroyed live tcp sockets for uids={10270} in 4ms
09-22 20:02:55.954  2997  4510 D ConnectivityService: Freezing callbacks for UID 10270
09-22 20:02:56.014  2997  3812 I UMR     : E|Compact d_rss=-4528KB
09-22 20:02:56.015  2997  3812 D ActivityManager: freezing 17613 com.google.android.apps.messaging
09-22 20:02:56.019  2997  3812 I UMR     : B|Compact com.google.android.apps.messaging(17613)
09-22 20:02:56.141  4858  4858 D Bubbles : onEntryUpdated : shouldBubbleUp=false ,key=-1|com.android.systemui|2114586824|charging_state|10054
09-22 20:02:56.142  4858  4858 D InterruptionStateProvider:  no Heads up : edgelighting enabled app. -1|com.android.systemui|2114586824|charging_state|10054
09-22 20:02:56.142  4858  4858 I {OngoingActivityController}: onEntryUpdated and OA data is empty. So update latest task info
09-22 20:02:56.156  4858  4858 D SubscreenNotificationListCoordinator: onAfterRenderList() isSubScreen = false, pluginLockMode = 0, doNotShowOnCover = false
09-22 20:02:56.157  4858  4858 I DateTimeView: getTimeFormat
09-22 20:02:56.159  4858  4858 W RefactorFlag: New code path expects SceneContainerFlag to be enabled.
09-22 20:02:56.160  4858  4858 D ExpandableNotifRow: mMaxSmallHeight different before reInflateViews mMaxSmallHeight: 248 mTempSmallHeight:0 -1|com.android.systemui|2114586824|charging_state|10054
09-22 20:02:56.160  4858  4858 D ExpandableNotifRow: mMaxSmallHeight different before reInflateViews mMaxSmallHeight: 248 mTempSmallHeight:0 -1|com.android.systemui|2114586824|charging_state|10054
09-22 20:02:56.161  4858  4858 I LockscreenNotificationIconsOnlyController: onNotificationInfoUpdated 0
09-22 20:02:56.161  4858  4858 I AODNotificationManager: updateNotification() 
09-22 20:02:56.161  4858  4858 D PluginAODManager: onNotificationInfoUpdated() 0
09-22 20:02:56.162  4858  4858 I AODNotificationManager: updateVisibleNotifications: 0
09-22 20:02:56.165  4858  5309 D LocalImageResolver: Couldn't use ImageDecoder for drawable, falling back to non-resized load.
09-22 20:02:56.166  4858  5309 D LocalImageResolver: Couldn't use ImageDecoder for drawable, falling back to non-resized load.
09-22 20:02:56.168  4858  4858 D LocalImageResolver: Couldn't use ImageDecoder for drawable, falling back to non-resized load.
09-22 20:02:56.176  4858  4858 W RefactorFlag: New code path expects SceneContainerFlag to be enabled.
09-22 20:02:56.183  4858  4858 D ExpandableNotifRow: mMaxSmallHeight different before reInflateViews mMaxSmallHeight: 248 mTempSmallHeight:0 -1|com.android.systemui|2114586824|charging_state|10054
09-22 20:02:56.183  4858  4858 D ExpandableNotifRow: mMaxSmallHeight different before reInflateViews mMaxSmallHeight: 248 mTempSmallHeight:0 -1|com.android.systemui|2114586824|charging_state|10054
09-22 20:02:56.183  4858  4858 D ExpandableNotifRow: mMaxSmallHeight different before reInflateViews mMaxSmallHeight: 248 mTempSmallHeight:0 -1|com.android.systemui|2114586824|charging_state|10054
09-22 20:02:56.183  4858  4858 D ExpandableNotifRow: mMaxSmallHeight different before reInflateViews mMaxSmallHeight: 248 mTempSmallHeight:0 -1|com.android.systemui|2114586824|charging_state|10054
09-22 20:02:56.183  4858  4858 D View    : semSetBlurInfo, blurInfo : android.view.SemBlurInfo@260eea3 {BLUR_MODE_WINDOW, mBlurRadius = 300, mBackgroundBlurColor = 0, mCornerRadiusTL = 108.0, mCornerRadiusTR = 108.0, mCornerRadiusBL = 108.0, mCornerRadiusBR = 108.0, mClipRectLeft = 0, mClipRectTop = 0, mClipRectRight = 2147483647, mClipRectBottom = 2147483647, mColorCurve = android.view.SemBlurInfo$ColorCurve@10d75a0 {minX = 5.0, minY = 21.6, maxX = 250.0, maxY = 141.5, curveBias = -23.0, saturation = 0.4}}, com.android.systemui.statusbar.notification.row.NotificationBackgroundView{c5d04db V.ED..... ......ID 0,0-1020,566 #7e0a016c com.android.systemui:id/backgroundNormal}
09-22 20:02:56.185  4858  4858 D S.S.N.  : entryViewBound parent :-1|com.android.systemui|2114586824|charging_state|10054
09-22 20:02:56.186  4858  4858 D LocalImageResolver: Couldn't use ImageDecoder for drawable, falling back to non-resized load.
09-22 20:02:56.189  4858  4858 D SubscreenNotificationListCoordinator: onAfterRenderList() isSubScreen = false, pluginLockMode = 0, doNotShowOnCover = false
09-22 20:02:56.189  4858  4858 I DateTimeView: getTimeFormat
09-22 20:02:56.191  4858  4858 W RefactorFlag: New code path expects SceneContainerFlag to be enabled.
09-22 20:02:56.191  4858  4858 D ExpandableNotifRow: mMaxSmallHeight different before reInflateViews mMaxSmallHeight: 248 mTempSmallHeight:0 -1|com.android.systemui|2114586824|charging_state|10054
